index,taxi_zone,zone_name,attraction_place_id,attraction_name,attraction_latitude,attraction_longitude,attraction_vicinity,attraction_rating,user_ratings_total,attraction_phone_number,attraction_website,opening_hours,price_level,types,international_phone_number,url,icon,formatted_hours,category,description,Price,isFree,popular_times,time_spent,current_popularity
60,103,Governor's Island/Ellis Island/Liberty Island,ChIJ7wOtAntawokRD9hIRQh1944,Hammock Grove,40.6887049,-74.0204742,Brooklyn,4.5,335.0,,https://npplan.com/parks-by-state/new-york-national-parks/governors-island-national-monument-park-at-a-glance/governors-island-national-monument-recreational-activities/,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 8:00\u202fAM\u2009–\u200912:00\u202fAM']",,"['park', 'point_of_interest']",,https://maps.google.com/?cid=10301831351015888911,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 08:00 - 00:00, 1: 08:00 - 00:00, 2: 08:00 - 00:00, 3: 08:00 - 00:00, 4: 08:00 - 00:00, 5: 08:00 - 00:00, 6: 08:00 - 00:00",natural,"Hammock Grove is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 25, 33, 37, 54, 95, 79, 50, 37, 16, 8, 0, 0, 8, 16]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 16, 33, 25, 45, 37, 58, 62, 66, 75, 66, 75, 41, 41, 66, 50, 50]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 54, 41, 54, 25, 12, 0, 8, 8, 4, 0, 0, 0, 4, 4, 8, 16]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 33, 54, 25, 12, 0, 0, 0, 12, 33, 66, 62, 66, 87, 66, 37, 41]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 29, 58, 79, 91, 100, 66, 70, 45, 25, 20, 33, 70, 33, 16, 0, 4]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 8, 25, 25, 25, 33, 33, 29, 29, 20, 12, 16]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 41, 70, 100, 95, 83, 62, 62, 87, 79, 45, 29, 33, 16, 12, 12, 25]}]","[None, None]",100.0
61,103,Governor's Island/Ellis Island/Liberty Island,ChIJ2_ey6W9awokRxng4fzLDbPo,Governors Island National Monument,40.6902132,-74.0172006,"10 South Street, New York",4.6,2779.0,(646) 771-9728,https://www.nps.gov/gois/contacts.htm,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']",,['point_of_interest'],+1 646-771-9728,https://maps.google.com/?cid=18045012428616923334,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,"0: 10:00 - 18:00, 1: 10:00 - 18:00, 2: 10:00 - 18:00, 3: 10:00 - 18:00, 4: 10:00 - 18:00, 5: 10:00 - 19:00, 6: 10:00 - 19:00",other,Governors Island National Monument is an interesting place worth visiting for its unique offerings.,,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 34, 37, 40, 42, 36, 29, 16, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 34, 36, 38, 34, 32, 25, 16, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 30, 29, 27, 25, 19, 14, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 30, 36, 36, 33, 29, 24, 20, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 31, 36, 35, 33, 31, 21, 15, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 82, 92, 98, 100, 92, 70, 48, 25, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 34, 40, 49, 55, 53, 44, 29, 15, 0, 0, 0, 0, 0]}]","[None, None]",46.0
62,103,Governor's Island/Ellis Island/Liberty Island,ChIJfa9tmm9awokRLTlL6sTX5B0,Fort Jay,40.6913721,-74.01598059999999,"Andes Road, Brooklyn",4.5,328.0,(212) 825-3054,http://www.nps.gov/gois/learn/historyculture/fortjay.htm,"['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20095:30\u202fPM']",,"['museum', 'point_of_interest']",+1 212-825-3054,https://maps.google.com/?cid=2154083762534299949,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 10:00 - 17:00, 1: 10:00 - 17:00, 2: 10:00 - 17:00, 3: 10:00 - 17:00, 4: 10:00 - 17:00, 5: 10:00 - 17:30, 6: 10:00 - 17:30",cultural,Fort Jay offers a deep dive into cultural heritage and history.,,True,[],"[None, None]",
63,107,Gramercy,ChIJH8eOxZ9ZwokR1GxjNrdIyLQ,Stuyvesant Square Park,40.73394649999999,-73.9841048,"9, Rutherford Place, New York",4.5,1529.0,(212) 639-9675,http://www.nycgovparks.org/parks/stuyvesant-square,"['Monday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u200911:00\u202fPM']",,"['park', 'point_of_interest']",+1 212-639-9675,https://maps.google.com/?cid=13026741873897860308,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 07:00 - 23:00, 1: 07:00 - 23:00, 2: 07:00 - 23:00, 3: 07:00 - 23:00, 4: 07:00 - 23:00, 5: 07:00 - 23:00, 6: 07:00 - 23:00",natural,"Stuyvesant Square Park is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 17, 24, 31, 39, 46, 60, 78, 98, 100, 83, 60, 42, 31, 21, 17, 15, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 22, 25, 32, 43, 57, 70, 91, 99, 95, 81, 63, 44, 29, 18, 16, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 14, 22, 32, 47, 57, 64, 71, 77, 79, 65, 53, 37, 30, 24, 21, 15, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 21, 29, 42, 51, 61, 68, 74, 75, 66, 54, 37, 22, 12, 9, 10, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 27, 32, 37, 42, 55, 63, 80, 82, 74, 62, 50, 40, 31, 24, 16, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 14, 24, 32, 37, 41, 52, 61, 70, 65, 50, 36, 28, 23, 21, 15, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 6, 11, 18, 25, 37, 50, 61, 72, 75, 78, 70, 50, 32, 17, 12, 9, 0]}]","[60, 60]",67.0
64,107,Gramercy,ChIJ7ZepVKBZwokR_kWTg5ib0hA,Gramercy Park,40.7379165,-73.9858979,New York,4.1,489.0,(212) 260-3875,http://www.gramercyparkblockassociation.org/,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,"['park', 'point_of_interest']",+1 212-260-3875,https://maps.google.com/?cid=1212202329060886014,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 08:00 - 00:00, 1: 00:00 - 23:59, 2: 00:00 - 23:59, 3: 00:00 - 23:59, 4: 00:00 - 23:59, 5: 00:00 - 23:59, 6: 00:00 - 23:59",natural,"Gramercy Park is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,[],"[None, None]",
65,107,Gramercy,ChIJI0r-CaJZwokR3lrfD3mbwro,Evelyn's Playground,40.73628190000001,-73.9897527,"Union Square West &, East 17th Street, New York",4.6,131.0,(212) 639-9675,https://www.nycgovparks.org/parks/union-square-park/facilities/playgrounds,,,['point_of_interest'],+1 212-639-9675,https://maps.google.com/?cid=13457489580796107486,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 09:00 - 00:00, 1: 09:00 - 00:00, 2: 09:00 - 00:00, 3: 09:00 - 00:00, 4: 09:00 - 00:00, 5: 09:00 - 00:00, 6: 09:00 - 00:00",other,Evelyn's Playground is an interesting place worth visiting for its unique offerings.,,True,"[{'name': 'Monday', 'data': [33, 25, 4, 12, 20, 8, 0, 8, 16, 25, 8, 4, 8, 12, 29, 20, 8, 0, 0, 4, 16, 16, 29, 16]}, {'name': 'Tuesday', 'data': [16, 12, 20, 25, 66, 54, 62, 83, 70, 33, 8, 8, 16, 33, 16, 8, 0, 4, 8, 20, 20, 20, 4, 4]}, {'name': 'Wednesday', 'data': [0, 20, 50, 100, 20, 54, 50, 54, 20, 8, 4, 16, 16, 12, 4, 8, 16, 33, 20, 25, 37, 58, 33, 25]}, {'name': 'Thursday', 'data': [8, 4, 0, 8, 12, 4, 12, 29, 16, 20, 37, 50, 70, 91, 100, 62, 29, 8, 12, 4, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [8, 16, 37, 25, 4, 8, 16, 25, 50, 37, 41, 25, 37, 25, 33, 45, 20, 8, 8, 16, 41, 37, 58, 29]}, {'name': 'Saturday', 'data': [12, 0, 0, 0, 29, 16, 12, 20, 20, 33, 25, 33, 37, 16, 16, 16, 25, 12, 16, 12, 20, 16, 20, 20]}, {'name': 'Sunday', 'data': [33, 58, 37, 25, 29, 62, 45, 54, 83, 54, 25, 4, 16, 33, 58, 33, 33, 8, 8, 12, 29, 45, 50, 66]}]","[None, None]",100.0
66,113,Greenwich Village North,ChIJjX494pBZwokRGH620d9eYfo,Washington Square Park,40.7308838,-73.997332,"Washington Square, New York",4.6,27756.0,,https://www.nycgovparks.org/parks/washington-square-park,"['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u200912:00\u202fAM']",,"['park', 'point_of_interest']",,https://maps.google.com/?cid=18041805897612033560,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 06:00 - 00:00, 1: 06:00 - 00:00, 2: 06:00 - 00:00, 3: 06:00 - 00:00, 4: 06:00 - 00:00, 5: 06:00 - 00:00, 6: 06:00 - 00:00",natural,"Washington Square Park is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,[],"[None, None]",
67,113,Greenwich Village North,ChIJM72shZBZwokRztOW_yxN3Yg,Triangle Shirtwaist Factory,40.7299982,-73.9954675,"23 Washington Place, New York",4.6,52.0,,http://rememberthetrianglefire.org/,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,['point_of_interest'],,https://maps.google.com/?cid=9862123614673228750,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 00:00 - 23:59, 1: 00:00 - 23:59, 2: 00:00 - 23:59, 3: 00:00 - 23:59, 4: 00:00 - 23:59, 5: 00:00 - 23:59, 6: 00:00 - 23:59",other,Triangle Shirtwaist Factory is an interesting place worth visiting for its unique offerings.,,True,"[{'name': 'Monday', 'data': [0, 11, 11, 0, 44, 44, 11, 0, 11, 22, 33, 33, 44, 33, 44, 11, 22, 55, 88, 55, 33, 44, 33, 44]}, {'name': 'Tuesday', 'data': [22, 33, 77, 44, 0, 0, 0, 0, 11, 33, 33, 66, 66, 44, 55, 22, 11, 11, 33, 11, 11, 11, 33, 33]}, {'name': 'Wednesday', 'data': [11, 11, 33, 11, 33, 11, 0, 0, 0, 0, 11, 44, 33, 22, 33, 66, 44, 11, 0, 0, 11, 33, 11, 0]}, {'name': 'Thursday', 'data': [11, 33, 44, 66, 0, 0, 11, 22, 11, 22, 55, 100, 100, 77, 44, 33, 55, 22, 22, 22, 22, 22, 22, 0]}, {'name': 'Friday', 'data': [11, 22, 11, 0, 11, 11, 22, 11, 11, 33, 44, 22, 11, 11, 33, 44, 33, 44, 22, 0, 11, 22, 44, 22]}, {'name': 'Saturday', 'data': [11, 0, 11, 0, 33, 44, 22, 11, 0, 11, 33, 11, 0, 11, 11, 22, 33, 66, 33, 22, 33, 22, 22, 11]}, {'name': 'Sunday', 'data': [11, 22, 44, 44, 0, 11, 22, 11, 11, 33, 22, 22, 44, 33, 33, 11, 0, 11, 33, 55, 44, 22, 0, 0]}]","[None, None]",6.0
68,113,Greenwich Village North,ChIJL_35MJFZwokRQmjT1UVDOO8,Hangman's Elm,40.7319556,-73.9986131,"Washington Square West, New York",4.8,35.0,,https://www.nycgovparks.org/facilities/great-trees?id=33,,,['point_of_interest'],,https://maps.google.com/?cid=17237601540979779650,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 09:00 - 00:00, 1: 09:00 - 00:00, 2: 09:00 - 00:00, 3: 09:00 - 00:00, 4: 09:00 - 00:00, 5: 09:00 - 00:00, 6: 09:00 - 00:00",other,Hangman's Elm is an interesting place worth visiting for its unique offerings.,,True,[],"[None, None]",
69,114,Greenwich Village South,ChIJmzPYgJFZwokRg4zUwTlZwtI,Comedy Cellar,40.7302002,-74.0005639,"117 MacDougal Street, New York",4.7,5423.0,(212) 254-3480,http://comedycellar.com/,"['Monday: 11:00\u202fAM\u2009–\u20093:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u20093:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u20093:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u20093:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20093:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20093:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u20093:00\u202fAM']",3.0,['point_of_interest'],+1 212-254-3480,https://maps.google.com/?cid=15186798998046674051,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 11:00 - 03:00, 1: 11:00 - 03:00, 2: 11:00 - 03:00, 3: 11:00 - 03:00, 4: 11:00 - 03:00, 5: 11:00 - 03:00, 6: 11:00 - 03:00",other,Comedy Cellar is an interesting place worth visiting for its unique offerings.,30.0,False,"[{'name': 'Monday', 'data': [53, 34, 16, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 8, 9, 12, 18, 28, 40, 54, 66, 67, 66]}, {'name': 'Tuesday', 'data': [49, 33, 15, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 11, 10, 10, 12, 18, 25, 37, 47, 57, 62, 64]}, {'name': 'Wednesday', 'data': [49, 33, 15, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 12, 11, 12, 14, 18, 25, 35, 48, 60, 66, 65]}, {'name': 'Thursday', 'data': [48, 34, 20, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 13, 13, 13, 16, 21, 32, 42, 57, 67, 77, 71]}, {'name': 'Friday', 'data': [50, 30, 13, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 13, 14, 16, 20, 30, 43, 54, 68, 84, 98, 100]}, {'name': 'Saturday', 'data': [74, 48, 28, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 18, 19, 20, 24, 32, 47, 59, 73, 85, 97, 97]}, {'name': 'Sunday', 'data': [73, 51, 31, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 24, 26, 25, 24, 27, 35, 44, 52, 64, 71, 73]}]","[None, None]",2.0
70,116,Hamilton Heights,ChIJrZzAp2T2wokRb6CiYzfxPW4,Johnny Hartman Plaza,40.82415619999999,-73.9486187,"Amsterdam Av, W 143 St and, Hamilton Place, New York",4.2,118.0,(212) 639-9675,http://www.nycgovparks.org/parks/johnny-hartman-square,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,"['park', 'point_of_interest']",+1 212-639-9675,https://maps.google.com/?cid=7943770537948520559,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 00:00 - 23:59, 1: 00:00 - 23:59, 2: 00:00 - 23:59, 3: 00:00 - 23:59, 4: 00:00 - 23:59, 5: 00:00 - 23:59, 6: 00:00 - 23:59",natural,"Johnny Hartman Plaza is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [11, 7, 8, 9, 21, 27, 24, 21, 22, 29, 38, 42, 42, 49, 62, 70, 72, 70, 54, 47, 41, 38, 37, 28]}, {'name': 'Tuesday', 'data': [16, 10, 10, 16, 8, 17, 23, 34, 36, 37, 30, 36, 36, 45, 43, 50, 49, 60, 56, 54, 42, 30, 22, 16]}, {'name': 'Wednesday', 'data': [11, 11, 8, 5, 1, 2, 8, 11, 21, 25, 36, 42, 45, 45, 50, 60, 64, 58, 47, 42, 34, 23, 18, 10]}, {'name': 'Thursday', 'data': [4, 1, 3, 2, 10, 15, 20, 31, 37, 48, 45, 45, 44, 50, 52, 49, 44, 32, 31, 29, 34, 38, 40, 37]}, {'name': 'Friday', 'data': [29, 22, 15, 10, 14, 14, 15, 20, 25, 37, 51, 64, 72, 80, 89, 100, 92, 75, 62, 49, 45, 43, 48, 43]}, {'name': 'Saturday', 'data': [36, 25, 18, 16, 10, 16, 20, 28, 34, 38, 40, 44, 49, 56, 62, 69, 67, 55, 47, 44, 47, 51, 45, 35]}, {'name': 'Sunday', 'data': [23, 15, 9, 8, 12, 11, 12, 15, 22, 30, 36, 42, 47, 51, 54, 54, 56, 51, 44, 34, 25, 24, 22, 16]}]","[60, 60]",
71,116,Hamilton Heights,ChIJ6UxI5on2wokRZQTxoR15edY,Ten Mile River Playground,40.83004319999999,-73.9524517,"Riverside Park, New York",4.6,181.0,(212) 870-3070,https://www.nycgovparks.org/parks/M071/highlights/6532,,,"['park', 'point_of_interest']",+1 212-870-3070,https://maps.google.com/?cid=15454516764476507237,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 09:00 - 00:00, 1: 09:00 - 00:00, 2: 09:00 - 00:00, 3: 09:00 - 00:00, 4: 09:00 - 00:00, 5: 09:00 - 00:00, 6: 09:00 - 00:00",natural,"Ten Mile River Playground is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 3, 29, 44, 7, 11, 14, 3, 0, 0, 7, 14, 29, 18, 25, 29, 51, 33, 22, 22, 25, 33, 25, 14]}, {'name': 'Tuesday', 'data': [18, 11, 18, 7, 59, 25, 11, 0, 0, 3, 18, 37, 59, 37, 29, 18, 25, 44, 66, 59, 25, 7, 7, 25]}, {'name': 'Wednesday', 'data': [55, 70, 62, 48, 3, 11, 11, 14, 7, 3, 3, 11, 22, 14, 11, 3, 0, 7, 18, 40, 40, 29, 18, 25]}, {'name': 'Thursday', 'data': [14, 14, 11, 3, 14, 14, 18, 29, 25, 29, 51, 37, 44, 37, 14, 3, 0, 3, 25, 37, 70, 44, 29, 18]}, {'name': 'Friday', 'data': [22, 7, 7, 7, 0, 3, 11, 18, 18, 25, 14, 11, 18, 14, 7, 0, 0, 0, 0, 22, 48, 100, 59, 37]}, {'name': 'Saturday', 'data': [22, 11, 3, 0, 29, 29, 22, 33, 14, 7, 7, 18, 40, 29, 44, 33, 59, 48, 62, 59, 33, 25, 22, 44]}, {'name': 'Sunday', 'data': [29, 29, 40, 51, 74, 51, 25, 3, 0, 3, 7, 18, 11, 14, 25, 11, 3, 7, 7, 25, 22, 33, 14, 7]}]","[None, None]",
72,116,Hamilton Heights,ChIJVfOYcIf2wokRZOHnnfezEQs,Carmansville Playground,40.82931079999999,-73.94424099999999,"1841 Amsterdam Avenue, New York",4.3,136.0,(212) 639-9675,http://www.nycgovparks.org/parks/carmansville-playground,"['Monday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20096:00\u202fPM']",,"['park', 'point_of_interest']",+1 212-639-9675,https://maps.google.com/?cid=797616485108801892,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 07:00 - 18:00, 1: 07:00 - 18:00, 2: 07:00 - 18:00, 3: 07:00 - 18:00, 4: 07:00 - 18:00, 5: 07:00 - 18:00, 6: 07:00 - 18:00",natural,"Carmansville Playground is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 13, 10, 13, 10, 19, 28, 38, 53, 51, 49, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 4, 11, 18, 22, 23, 26, 22, 28, 31, 34, 30, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 4, 4, 5, 11, 14, 19, 25, 31, 33, 30, 23, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 16, 34, 57, 87, 100, 78, 46, 28, 22, 26, 25, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 7, 3, 3, 7, 19, 24, 31, 33, 30, 27, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 14, 8, 7, 7, 13, 18, 21, 23, 21, 17, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 9, 13, 15, 23, 26, 34, 34, 32, 28, 19, 0, 0, 0, 0, 0, 0]}]","[None, None]",
73,120,Highbridge Park,ChIJIajOciL0wokR9-vDXrLJvCM,Alexander Hamilton Bridge,40.8456621,-73.9287142,"Cross Bronx Expressway, New York",4.2,119.0,,,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,['point_of_interest'],,https://maps.google.com/?cid=2575154854880340983,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 00:00 - 23:59, 1: 00:00 - 23:59, 2: 00:00 - 23:59, 3: 00:00 - 23:59, 4: 00:00 - 23:59, 5: 00:00 - 23:59, 6: 00:00 - 23:59",other,Alexander Hamilton Bridge is an interesting place worth visiting for its unique offerings.,,True,"[{'name': 'Monday', 'data': [21, 28, 28, 64, 42, 21, 7, 0, 7, 14, 21, 28, 28, 28, 28, 71, 57, 42, 42, 28, 28, 50, 42, 21]}, {'name': 'Tuesday', 'data': [14, 7, 7, 21, 14, 7, 0, 0, 7, 21, 42, 50, 42, 28, 35, 78, 57, 42, 35, 35, 78, 100, 92, 35]}, {'name': 'Wednesday', 'data': [21, 21, 7, 7, 0, 7, 14, 42, 28, 21, 35, 35, 64, 50, 57, 35, 35, 57, 42, 71, 42, 28, 21, 7]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 7, 21, 50, 21, 14, 0, 7, 14, 21, 21, 42, 21, 7, 7, 21, 28, 21, 21, 35, 21]}, {'name': 'Friday', 'data': [7, 0, 0, 7, 14, 7, 0, 0, 7, 21, 57, 50, 50, 42, 64, 71, 35, 28, 28, 35, 14, 21, 28, 57]}, {'name': 'Saturday', 'data': [35, 28, 7, 7, 35, 21, 14, 0, 7, 21, 50, 21, 14, 0, 0, 21, 64, 100, 78, 50, 28, 50, 28, 7]}, {'name': 'Sunday', 'data': [7, 21, 28, 21, 35, 42, 28, 42, 21, 7, 7, 14, 35, 35, 28, 35, 35, 21, 14, 35, 35, 64, 57, 50]}]","[None, None]",99.0
